Country Name	"Country Code"	"Series Name"	"Series Code"	"1960 [YR1960]"	"1961 [YR1961]"	"1962 [YR1962]"	"1963 [YR1963]"	"1964 [YR1964]"	"1965 [YR1965]"	"1966 [YR1966]"	"1967 [YR1967]"	"1968 [YR1968]"	"1969 [YR1969]"	"1970 [YR1970]"	"1971 [YR1971]"	"1972 [YR1972]"	"1973 [YR1973]"	"1974 [YR1974]"	"1975 [YR1975]"	"1976 [YR1976]"	"1977 [YR1977]"	"1978 [YR1978]"	"1979 [YR1979]"	"1980 [YR1980]"	"1981 [YR1981]"	"1982 [YR1982]"	"1983 [YR1983]"	"1984 [YR1984]"	"1985 [YR1985]"	"1986 [YR1986]"	"1987 [YR1987]"	"1988 [YR1988]"	"1989 [YR1989]"	"1990 [YR1990]"	"1991 [YR1991]"	"1992 [YR1992]"	"1993 [YR1993]"	"1994 [YR1994]"	"1995 [YR1995]"	"1996 [YR1996]"	"1997 [YR1997]"	"1998 [YR1998]"	"1999 [YR1999]"	"2000 [YR2000]"	"2001 [YR2001]"	"2002 [YR2002]"	"2003 [YR2003]"	"2004 [YR2004]"	"2005 [YR2005]"	"2006 [YR2006]"	"2007 [YR2007]"	"2008 [YR2008]"	"2009 [YR2009]"	"2010 [YR2010]"	"2011 [YR2011]"	"2012 [YR2012]"	"2013 [YR2013]"	"2014 [YR2014]"	"2015 [YR2015]"	"2016 [YR2016]"	"2017 [YR2017]"	"2018 [YR2018]"	"2019 [YR2019]"	"2020 [YR2020]"	"2021 [YR2021]"
Finland	"FIN"	"Agricultural land (% of land area)"	"AG.LND.AGRI.ZS"	".."	"9.08007485472274"	"9.14376703109097"	"9.21402541120851"	"9.27673265701435"	"9.3289339768213"	"9.38770150037756"	"9.43366492662267"	"9.47536032043074"	"9.07941823434781"	"8.94382612692472"	"8.87652253849437"	"8.58104336977576"	"8.47729735053679"	"8.55379362421616"	"8.58137167996323"	"8.57513378640139"	"8.52818542959388"	"8.48714665616074"	"8.42936406316688"	"8.32594635411537"	"8.2625824879346"	"8.16737253356972"	"8.04491283364523"	"7.96382021734134"	"7.90702255490988"	"7.85777602679011"	"7.90570931416002"	"7.79145736892216"	"7.83282445254276"	"7.85646278604025"	"7.96086542565416"	"7.90078466134804"	"7.825929938606"	"7.91851341147116"	"7.36728060671723"	"7.2819199579763"	"7.05866903050002"	"7.19655930923537"	"7.22742046685709"	"7.2819199579763"	"7.2950523654749"	"7.34101579172002"	"7.37384681046653"	"7.39682852358909"	"7.46511704258183"	"7.56568346979711"	"7.54677891413726"	"7.55643303718328"	"7.55676209279368"	"7.54162553471537"	"7.52443318305966"	"7.51949718648195"	"7.43196551383724"	"7.46026522754944"	"7.48050409660755"	"7.48576881313547"	"7.4690708081074"	"7.47565148723348"	"7.48198598361465"	"7.46857932486675"	".."
France	"FRA"	"People practicing open defecation (% of population)"	"SH.STA.ODFC.ZS"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	".."
France	"FRA"	"Life expectancy at birth, total (years)"	"SP.DYN.LE00.IN"	"69.8682926829268"	"70.1170731707317"	"70.3146341463415"	"70.5146341463415"	"70.6634146341463"	"70.8121951219512"	"70.9609756097561"	"71.1609756097561"	"71.309756097561"	"71.4585365853659"	"71.6585365853659"	"71.9073170731707"	"72.1073170731707"	"72.3560975609756"	"72.6048780487805"	"72.8536585365854"	"73.1024390243903"	"73.3512195121951"	"73.6024390243903"	"73.8512195121951"	"74.0512195121951"	"74.3"	"74.5"	"74.8"	"75"	"75.3"	"75.6"	"75.8"	"76.1"	"76.3487804878049"	"76.6"	"76.8487804878049"	"77.1"	"77.3"	"77.6487804878049"	"77.7512195121951"	"77.9536585365854"	"78.3048780487805"	"78.6048780487805"	"78.7560975609756"	"79.0560975609756"	"79.1585365853659"	"79.2609756097561"	"79.1146341463415"	"80.1634146341463"	"80.1634146341463"	"80.8121951219512"	"81.1121951219512"	"81.2146341463415"	"81.4146341463415"	"81.6634146341463"	"82.1146341463415"	"81.9682926829268"	"82.219512195122"	"82.719512195122"	"82.3219512195122"	"82.5731707317073"	"82.5756097560976"	"82.6756097560976"	"82.8268292682927"	"82.1756097560976"	".."
France	"FRA"	"Current health expenditure per capita (current US$)"	"SH.XPD.CHEX.PC.CD"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"2161.85302734"	"2192.71582031"	"2449.75830078"	"3006.3059082"	"3458.62744141"	"3575.02514648"	"3811.55175781"	"4312.31054688"	"4807.37451172"	"4737.578125"	"4592.38330078"	"4931.87792969"	"4644.59570313"	"4893.47607422"	"4982.99121094"	"4201.55566406"	"4257.14990234"	"4402.07958984"	"4657.75292969"	"4491.73535156"	".."	".."
France	"FRA"	"Total greenhouse gas emissions (kt of CO2 equivalent)"	"EN.ATM.GHGT.KT.CE"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"495850"	"520919.982910156"	"506339.996337891"	"487350.006103516"	"481649.993896484"	"490359.985351563"	"510100.006103516"	"500769.989013672"	"516820.007324219"	"507640.014648438"	"506029.998779297"	"511209.991455078"	"504279.998779297"	"509459.991455078"	"507750"	"509040.008544922"	"499200.012207031"	"492480.010986328"	"486459.991455078"	"468660.003662109"	"472619.995117188"	"456720.001220703"	"460299.987792969"	"461269.989013672"	"427769.989013672"	"433220.001220703"	"433600.006103516"	"436179.992675781"	"422739.990234375"	"414040.008544922"	".."	".."
France	"FRA"	"Population density (people per sq. km of land area)"	"EN.POP.DNST"	".."	"86.1296008152442"	"87.0758812636285"	"88.0075442960301"	"89.0011377623885"	"90.0033164951805"	"90.9790618847774"	"91.9231873417999"	"92.8052873991446"	"93.637448271076"	"94.4618840468546"	"95.3039852730082"	"96.1306728321335"	"96.8899822121899"	"97.5503409634638"	"98.0991022086835"	"98.55717484285"	"99.023657422119"	"99.506169119339"	"99.9944755518056"	"100.540541231559"	"101.122136874824"	"101.712133331872"	"102.257364409039"	"102.774279264965"	"103.310276752026"	"103.850847203807"	"104.404599628173"	"104.960225799264"	"105.496473484475"	"106.004940043757"	"106.941586950249"	"107.475524411669"	"107.943455218184"	"108.347824737109"	"108.742432875672"	"109.131196969863"	"109.52094176775"	"109.927917365213"	"110.497035973746"	"111.258319073282"	"112.072838575005"	"112.892548309157"	"113.635188832326"	"114.536314277522"	"115.40057930042"	"116.203903885806"	"116.922506697933"	"117.576245030198"	"118.181082517437"	"118.764941366835"	"119.339599347648"	"119.918547292793"	"120.539576701604"	"121.105322368265"	"121.536702115031"	"121.857823021165"	"122.211970625889"	"122.650880182337"	"123.070294051578"	"123.404699419421"	".."
France	"FRA"	"Terrestrial and marine protected areas (% of total territorial area)"	"ER.PTD.TOTL.ZS"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"26.0807183526812"	"33.2074996806332"	"33.2074996806332"	"35.0387361906798"	"36.1682908184624"	"36.3933676166271"
France	"FRA"	"Agricultural land (% of land area)"	"AG.LND.AGRI.ZS"	".."	"63.0773276646103"	"62.8965275418854"	"62.7394688494172"	"62.2920342022697"	"62.0947977047516"	"61.8117268055358"	"61.4154275466337"	"60.591782543109"	"60.5826512237794"	"59.3444443226935"	"59.5782060975298"	"59.3809696000117"	"59.2805250873867"	"59.2476523378004"	"59.0924199091982"	"58.4787952502529"	"58.2760799611371"	"58.3692194182984"	"58.1372839073281"	"57.9327423543463"	"57.8688231190395"	"57.7939463005373"	"57.6460189273987"	"57.5419218870419"	"57.421388471892"	"57.3355540701943"	"57.2588509878261"	"56.303714985956"	"56.1409948755036"	"55.8705251969626"	"55.673471325831"	"55.4897491809207"	"55.3199066413912"	"55.1621174433767"	"55.0622208099115"	"54.963785187539"	"54.860236026342"	"54.7513906999339"	"54.6584338691592"	"54.4360781420356"	"54.2642270260991"	"54.0768526956519"	"53.9083390676934"	"53.7987132168301"	"53.675507755357"	"53.5336047206044"	"53.338921792617"	"53.1635975797953"	"52.9988658714983"	"52.8279247639972"	"52.7408105457514"	"52.6790818124871"	"52.549232317366"	"52.5360830014044"	"52.4637617636155"	"52.4475461002233"	"52.410066897145"	"52.3417653321937"	"52.2706969320089"	"52.1475462828527"	".."
French Polynesia	"PYF"	"People practicing open defecation (% of population)"	"SH.STA.ODFC.ZS"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"1.624636905"	"1.516327778"	"1.408018651"	"1.299709524"	"1.191400397"	"1.08309127"	"0.974782143"	"0.866473016"	"0.758163889"	"0.649854762"	"0.541545635"	"0.433236508"	"0.324927381"	"0.216618254"	"0.108309127"	"0"	"0"	"0"	"0"	"0"	"0"	".."
French Polynesia	"PYF"	"Life expectancy at birth, total (years)"	"SP.DYN.LE00.IN"	"59.675"	"59.996"	"60.271"	"60.527"	"60.781"	"61.045"	"61.334"	"61.63"	"61.909"	"62.173"	"62.429"	"62.681"	"62.936"	"63.206"	"63.501"	"63.889"	"64.378"	"64.936"	"65.549"	"66.235"	"67.14"	"68.012"	"68.884"	"69.804"	"70.772"	"71.644"	"72.471"	"72.897"	"73.468"	"73.787"	"73.983"	"74.149"	"74.419"	"74.804"	"75.311"	"76.008"	"76.833"	"77.7"	"78.386"	"79.18"	"79.536"	"79.685"	"79.711"	"79.703"	"79.696"	"79.736"	"79.842"	"80.02"	"80.301"	"80.665"	"81.039"	"81.429"	"81.759"	"82.017"	"82.214"	"82.354"	"82.488"	"82.618"	"82.783"	"82.996"	"82.217"	".."
French Polynesia	"PYF"	"Current health expenditure per capita (current US$)"	"SH.XPD.CHEX.PC.CD"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."
French Polynesia	"PYF"	"Total greenhouse gas emissions (kt of CO2 equivalent)"	"EN.ATM.GHGT.KT.CE"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."
French Polynesia	"PYF"	"Population density (people per sq. km of land area)"	"EN.POP.DNST"	".."	"23.7489071038251"	"24.3737704918033"	"25.1265027322404"	"26.0087431693989"	"26.9601092896175"	"27.9456284153005"	"28.9603825136612"	"30.0087431693989"	"31.0937158469945"	"32.2106557377049"	"33.3628415300546"	"34.5510928961749"	"35.7603825136612"	"36.9806010928962"	"38.205737704918"	"39.4415300546448"	"40.7122950819672"	"42.0068306010929"	"43.3232240437158"	"44.6969945355191"	"46.1453551912568"	"47.6346994535519"	"48.9185792349727"	"50.0398907103825"	"51.2508196721312"	"52.5125683060109"	"53.7857923497268"	"55.120218579235"	"56.4401639344262"	"57.6745901639344"	"58.8644808743169"	"60.005737704918"	"61.124043715847"	"62.2081967213115"	"63.2366120218579"	"64.2592896174863"	"65.3103825136612"	"66.3612021857924"	"67.4374316939891"	"72.2924229328724"	"73.4799769518871"	"74.6577355229041"	"75.8205128205128"	"76.9611063094209"	"78.0927686545664"	"79.1993661768943"	"80.1434745030251"	"80.8291558628637"	"81.3261307980409"	"81.7597234226448"	"82.1852492077211"	"82.5652549697493"	"82.9824258138865"	"83.5128205128205"	"84.0642466148084"	"84.5695764909248"	"85.1195620858542"	"85.7407087294728"	"86.348890809565"	"86.9835782195333"	".."
French Polynesia	"PYF"	"Terrestrial and marine protected areas (% of total territorial area)"	"ER.PTD.TOTL.ZS"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"0.00585508371915418"	"0.00585039711480982"	"0.00585039711480982"	"0.00585039699664262"	"0.00585039699664262"	"0.043744260158462"
French Polynesia	"PYF"	"Agricultural land (% of land area)"	"AG.LND.AGRI.ZS"	".."	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"12.0218579234973"	"11.7486338797814"	"11.7486338797814"	"11.7486338797814"	"11.7486338797814"	"11.7486338797814"	"11.7486338797814"	"11.7486338797814"	"11.7486338797814"	"11.7486338797814"	"11.7486338797814"	"11.7486338797814"	"11.7486338797814"	"11.7486338797814"	"12.3883607029674"	"12.3883607029674"	"12.9645635263613"	"12.9645635263613"	"12.9645635263613"	"12.9645635263613"	"12.9645635263613"	"12.9645635263613"	"12.9645635263613"	"12.8205128205128"	"12.8205128205128"	"13.1086142322097"	"13.1086142322097"	"13.1086142322097"	"13.1086142322097"	"13.1086142322097"	"13.1086142322097"	"13.3967156439067"	"13.6848170556036"	"13.6848170556036"	"13.6848170556036"	".."
Gabon	"GAB"	"People practicing open defecation (% of population)"	"SH.STA.ODFC.ZS"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"2.17878626"	"2.173783455"	"2.168140136"	"2.161915828"	"2.155150932"	"2.147908153"	"2.140184693"	"2.132042416"	"2.123473807"	"2.11458961"	"2.105356327"	"2.095836275"	"2.086014922"	"2.076008574"	"2.066054631"	"2.056236816"	"2.046552724"	"2.036995209"	"2.027582018"	"2.018359885"	"2.007312407"	".."
Gabon	"GAB"	"Life expectancy at birth, total (years)"	"SP.DYN.LE00.IN"	"46.575"	"47.228"	"47.838"	"48.479"	"49.048"	"49.752"	"50.349"	"50.892"	"51.439"	"51.957"	"52.555"	"53.073"	"53.605"	"54.057"	"54.567"	"55.035"	"55.569"	"56.089"	"56.659"	"57.053"	"57.454"	"57.816"	"58.106"	"58.601"	"58.894"	"59.311"	"59.641"	"59.894"	"60.006"	"60.265"	"60.311"	"60.397"	"60.545"	"60.718"	"60.701"	"60.704"	"60.612"	"60.662"	"60.79"	"60.849"	"61.069"	"61.27"	"61.292"	"61.671"	"61.838"	"61.959"	"62.375"	"62.618"	"63.083"	"63.303"	"63.898"	"64.045"	"64.587"	"64.776"	"64.974"	"65.46"	"65.802"	"66.189"	"66.306"	"66.603"	"66.531"	".."
Gabon	"GAB"	"Current health expenditure per capita (current US$)"	"SH.XPD.CHEX.PC.CD"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"127.96137238"	"125.87947083"	"137.92825317"	"174.49160767"	"191.20838928"	"199.66485596"	"223.49909973"	"267.6078186"	"286.5473938"	"298.61239624"	"219.07191467"	"276.48001099"	"237.58187866"	"275.09753418"	"244.75701904"	"196.24397278"	"217.0552063"	"201.05853271"	"218.47528076"	"215.01914978"	".."	".."
Gabon	"GAB"	"Total greenhouse gas emissions (kt of CO2 equivalent)"	"EN.ATM.GHGT.KT.CE"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"10230"	"11250"	"11220.0002670288"	"11550.0001907349"	"12310.0004196167"	"13489.9997711182"	"14430.0003051758"	"14260.0002288818"	"15350.0003814697"	"14340.0001525879"	"13880.0001144409"	"13979.9995422363"	"13369.9998855591"	"14550.0001907349"	"14130.0001144409"	"13869.9998855591"	"12659.9998474121"	"11989.9997711182"	"12680.0003051758"	"12380.0001144409"	"13260.0002288818"	"13250"	"12880.0001144409"	"13100.0003814697"	"13449.9998092651"	"13899.9996185303"	"14300.0001907349"	"12859.9996566772"	"12390.0003433228"	"13170.0000762939"	".."	".."
Gabon	"GAB"	"Population density (people per sq. km of land area)"	"EN.POP.DNST"	".."	"2.01548104164241"	"2.04041603601506"	"2.06695385570691"	"2.09504404858928"	"2.12494663717158"	"2.15682073970583"	"2.19053828540381"	"2.22614584546125"	"2.26890208406101"	"2.31766212597508"	"2.36617766911165"	"2.41506190088097"	"2.46551014863973"	"2.51842278883844"	"2.57437808049055"	"2.63383397368727"	"2.69698063414445"	"2.7637482050685"	"2.83381068808942"	"2.90712151201149"	"2.98406488919936"	"3.06432646408197"	"3.14781697520084"	"3.2344355182986"	"3.32394923739667"	"3.41654053634494"	"3.51230643846781"	"3.61106842084837"	"3.71214732021578"	"3.81506578181395"	"3.91972290138549"	"4.02625839251756"	"4.13470718360694"	"4.24423099313075"	"4.35426708580743"	"4.46540536344937"	"4.57874801102185"	"4.69527690456786"	"4.81532192339038"	"4.94017541817053"	"5.07078821748748"	"5.20703225055303"	"5.34947025264874"	"5.49970893002678"	"5.6597702487678"	"5.83123374859316"	"6.01456902239298"	"6.20940738153452"	"6.41728567547638"	"6.64068382039042"	"6.87895370046959"	"7.12812900221213"	"7.38241161175146"	"7.63323242907595"	"7.87253851825979"	"8.09642566072884"	"8.30603096984515"	"8.50705165521791"	"8.70409826522296"	"8.89732215624636"	".."
Gabon	"GAB"	"Terrestrial and marine protected areas (% of total territorial area)"	"ER.PTD.TOTL.ZS"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"12.0754505026703"	"25.1293640958956"	"25.1293640958956"	"25.1293504740264"	"25.1293504740264"	"25.1293504740264"
Gabon	"GAB"	"Agricultural land (% of land area)"	"AG.LND.AGRI.ZS"	".."	"6.50979935576513"	"6.56801335040944"	"6.62622734505375"	"6.68444133969806"	"6.74265533434238"	"6.80086932898669"	"6.859083323631"	"6.91729731827531"	"6.97551131291963"	"7.03372530756394"	"7.11134396708969"	"7.169557961734"	"7.24717662125975"	"7.30539061590406"	"7.37912834245353"	"7.51496099662359"	"7.6042224550782"	"7.68960298055653"	"7.6973648465091"	"7.70512671246168"	"7.71288857841425"	"7.72065044436683"	"7.7284123103194"	"7.73617417627198"	"7.74393604222455"	"7.75169790817713"	"7.7594597741297"	"7.76722164008228"	"7.77498350603485"	"7.78274537198743"	"7.80665968098731"	"7.83057398998719"	"7.85448829898708"	"7.87840260798696"	"7.90231691698684"	"7.92623122598673"	"7.95014553498661"	"7.97405984398649"	"7.99797415298638"	"8.02188846198626"	"8.0415221019133"	"8.06115574184034"	"8.08078938176738"	"8.10042302169442"	"8.12005666162145"	"8.13969030154849"	"8.15932394147553"	"8.17895758140257"	"8.19859122132961"	"8.21822486125665"	"8.26433810688089"	"8.31045135250514"	"8.35656459812939"	"8.40267784375364"	"8.44879108937789"	"8.49489657313618"	"8.54100205689448"	"8.58710754065277"	"8.58710754065277"	"8.58710754065277"	".."
"Gambia, The"	"GMB"	"People practicing open defecation (% of population)"	"SH.STA.ODFC.ZS"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"5.577207693"	"5.229322683"	"4.889114041"	"4.559361253"	"4.24686403"	"3.94070115"	"3.640859667"	"3.347326228"	"3.060035274"	"2.779183411"	"2.504584261"	"2.236306492"	"1.974238866"	"1.71852853"	"1.469126511"	"1.225966442"	"0.988983911"	"0.758035848"	"0.533017497"	"0.31380055"	"0.100256752"	".."
"Gambia, The"	"GMB"	"Life expectancy at birth, total (years)"	"SP.DYN.LE00.IN"	"35.098"	"35.568"	"35.989"	"36.496"	"36.948"	"37.445"	"37.898"	"38.43"	"38.869"	"39.349"	"39.871"	"40.347"	"40.915"	"41.394"	"41.954"	"42.444"	"43.039"	"43.44"	"43.583"	"44.558"	"45.153"	"44.476"	"46.377"	"46.923"	"47.493"	"48.189"	"48.71"	"49.409"	"50.051"	"50.635"	"51.319"	"52.127"	"52.941"	"53.748"	"54.721"	"55.464"	"56.009"	"56.06"	"56.554"	"56.816"	"56.942"	"57.043"	"57.08"	"57.586"	"58.088"	"58.394"	"59.06"	"59.394"	"60.082"	"60.427"	"60.717"	"61.526"	"62.096"	"62.114"	"62.269"	"62.494"	"63.013"	"62.995"	"63.04"	"63.755"	"62.612"	".."
"Gambia, The"	"GMB"	"Current health expenditure per capita (current US$)"	"SH.XPD.CHEX.PC.CD"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"50.86863708"	"42.06741714"	"40.10683441"	"32.37854767"	"35.62044907"	"38.13536453"	"41.04983521"	"44.29708099"	"50.54489899"	"43.181633"	"43.80532837"	"41.94842529"	"38.35943222"	"27.41661644"	"27.0407753"	"20.98540878"	"25.43909264"	"28.17404747"	"35.81452942"	"29.72580338"	".."	".."
"Gambia, The"	"GMB"	"Total greenhouse gas emissions (kt of CO2 equivalent)"	"EN.ATM.GHGT.KT.CE"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"4290"	"4440.00005722046"	"4550.00019073486"	"4670.00007629395"	"4210.00003814697"	"3730.00001907349"	"3460.00003814697"	"3119.99988555908"	"2880.00011444092"	"2549.99995231628"	"2289.99996185303"	"2069.9999332428"	"1850.00002384186"	"1750"	"1659.9999666214"	"1529.99997138977"	"1620.00000476837"	"1669.99995708466"	"1809.99994277954"	"2170.00007629395"	"2210.00003814697"	"1899.99997615814"	"1980.00001907349"	"2049.99995231628"	"2190.00005722046"	"2349.99990463257"	"2240.00000953674"	"2269.99998092651"	"2130.00011444092"	"2339.99991416931"	".."	".."
"Gambia, The"	"GMB"	"Population density (people per sq. km of land area)"	"EN.POP.DNST"	".."	"40.5929841897233"	"41.7302371541502"	"42.9024703557312"	"44.1082015810277"	"45.3466403162055"	"46.6159090909091"	"47.9379446640316"	"49.3232213438735"	"50.7594861660079"	"52.2461462450593"	"53.7862648221344"	"55.3906126482213"	"57.0640316205534"	"58.7849802371542"	"60.5641304347826"	"62.4401185770751"	"64.4203557312253"	"66.4994071146245"	"68.6912055335968"	"71.0065217391304"	"73.4037549407115"	"75.9162055335968"	"78.6129446640316"	"81.5017786561265"	"84.5808300395257"	"87.8438735177866"	"91.2958498023715"	"94.9443675889328"	"98.7877470355731"	"102.82766798419"	"107.068774703557"	"111.378656126482"	"115.445553359684"	"119.158300395257"	"122.742588932806"	"126.390316205534"	"130.138537549407"	"134.010770750988"	"137.993972332016"	"142.049308300395"	"146.190612648221"	"150.417292490119"	"154.76847826087"	"159.310770750988"	"164.067984189723"	"169.100197628458"	"174.395553359684"	"179.895454545455"	"185.584881422925"	"191.430335968379"	"197.451778656126"	"203.657509881423"	"209.967292490119"	"216.306225296443"	"222.641600790514"	"228.972924901186"	"235.294664031621"	"241.592490118577"	"247.913339920949"	"254.34733201581"	".."
"Gambia, The"	"GMB"	"Terrestrial and marine protected areas (% of total territorial area)"	"ER.PTD.TOTL.ZS"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"1.36702543622438"	"1.36615407157188"	"1.36615407157188"	"1.36617311171819"	"2.888373660293"	"2.88837365820367"
"Gambia, The"	"GMB"	"Agricultural land (% of land area)"	"AG.LND.AGRI.ZS"	".."	"51.7786561264822"	"51.8774703557312"	"51.9762845849802"	"52.0750988142292"	"52.1739130434783"	"52.2727272727273"	"52.4703557312253"	"52.4703557312253"	"52.6679841897233"	"52.7667984189723"	"53.0632411067194"	"53.5573122529644"	"54.0513833992095"	"56.7193675889328"	"56.1264822134387"	"56.0276679841897"	"56.7193675889328"	"57.4110671936759"	"56.3241106719368"	"55.6324110671937"	"57.8063241106719"	"59.8814229249012"	"58.00395256917"	"56.6205533596838"	"56.6205533596838"	"57.5098814229249"	"58.201581027668"	"59.6837944664032"	"57.9051383399209"	"57.9051383399209"	"58.498023715415"	"55.1383399209486"	"55.0395256916996"	"55.0395256916996"	"55.0395256916996"	"55.0395256916996"	"55.0395256916996"	"54.5454545454545"	"54.5454545454545"	"54.5454545454545"	"53.3596837944664"	"51.0869565217391"	"50.098814229249"	"50.8893280632411"	"52.0750988142292"	"48.9130434782609"	"48.9130434782609"	"54.5454545454545"	"59.5849802371541"	"60.7707509881423"	"60.7707509881423"	"59.7826086956522"	"59.7826086956522"	"59.7826086956522"	"59.7826086956522"	"59.7826086956522"	"59.7826086956522"	"59.7826086956522"	"59.7826086956522"	"59.7826086956522"	".."
Georgia	"GEO"	"People practicing open defecation (% of population)"	"SH.STA.ODFC.ZS"	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	".."	"0.99568469"	"1.000730128"	"0.933138334"	"0.859363514"	"0.786696344"	"0.715132789"	"0.644890708"	"0.575920159"	"0.508052105"	"0.441282288"	"0.375598177"	"0.311006693"	"0.247498028"	"0.185080492"	"0.123740149"	"0.063478336"	"0.004727764"	"0.005210503"	"0.005700019"	"0.00619637"	"0.006699807"	".."
